timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1519295466080,307,24 /,200,OK,Thread Group 1-3,text,true,,860,438,3,3,306,0,152
1519295466381,9,17 /,200,OK,Thread Group 1-4,text,true,,912,448,3,3,9,0,3
1519295466394,32,20 /,200,OK,Thread Group 1-4,text,true,,788,436,3,3,31,0,0
1519295466387,207,25 /,200,OK,Thread Group 1-3,text,true,,1772,431,3,3,207,0,173
1519295466285,312,8 /,200,OK,Thread Group 1-5,text,true,,860,437,3,3,312,0,155
1519295466594,34,26 /,200,OK,Thread Group 1-3,text,true,,1772,431,3,3,34,0,0
1519295461343,5272,3 /GTSGIAG3,200,"Number of samples in transaction : 26, number of failing samples : 0",Thread Group 1-3,,true,,69833,12814,3,3,4177,12,1386
1519295466426,270,19 /,200,OK,Thread Group 1-4,text,true,,971,445,3,3,270,0,6
1519295466696,262,18 /,200,OK,Thread Group 1-4,text,true,,971,445,3,3,262,0,0
1519295466958,172,15 /,200,OK,Thread Group 1-4,text,true,,2337,434,3,3,172,0,83
1519295467130,172,12 /,200,OK,Thread Group 1-4,text,true,,2337,434,3,3,172,0,84
1519295467302,29,21 /,200,OK,Thread Group 1-4,text,true,,318,439,3,3,29,0,0
1519295467332,29,22 /,200,OK,Thread Group 1-4,text,true,,318,439,3,3,29,0,0
1519295467362,31,23 /,200,OK,Thread Group 1-4,text,true,,788,436,3,3,31,0,0
1519295467397,318,24 /,200,OK,Thread Group 1-4,text,true,,860,438,3,3,317,0,158
1519295466597,1142,9 /click,200,OK,Thread Group 1-5,text,true,,45408,1917,3,3,334,0,158
1519295467715,60,25 /,200,OK,Thread Group 1-4,text,true,,1772,431,3,3,60,0,26
1519295466628,1169,27 /,200,OK,Thread Group 1-3,text,true,,23795,706,3,3,203,0,103
1519295466628,1169,27 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,23795,706,3,3,203,0,103
1519295467776,32,26 /,200,OK,Thread Group 1-4,text,true,,1772,431,3,3,32,0,0
1519295463269,4519,3 /GTSGIAG3,200,"Number of samples in transaction : 26, number of failing samples : 0",Thread Group 1-4,,true,,69834,12814,3,3,3565,20,901
1519295467797,59,29 /,200,OK,Thread Group 1-3,text,true,,788,436,3,3,59,0,29
1519295467857,30,28 /,200,OK,Thread Group 1-3,text,true,,788,436,3,3,30,0,0
1519295467797,89,29 /,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,1576,872,3,3,89,2,29
1519295467740,172,10 /,200,OK,Thread Group 1-5,text,true,,2267,428,3,3,172,0,84
1519295467920,65,11 /,200,OK,Thread Group 1-5,text,true,,318,437,3,3,65,0,33
1519295467986,32,13 /,200,OK,Thread Group 1-5,text,true,,788,436,3,3,32,0,0
1519295468018,35,14 /,200,OK,Thread Group 1-5,text,true,,318,437,3,3,35,0,0
1519295467890,190,3 /GTSGIAG3,200,OK,Thread Group 1-3,text,true,,706,432,3,3,190,0,49
1519295468054,61,16 /,200,OK,Thread Group 1-5,text,true,,788,438,3,3,61,0,31
1519295468116,12,17 /,200,OK,Thread Group 1-5,text,true,,912,448,3,3,12,0,6
1519295468128,33,20 /,200,OK,Thread Group 1-5,text,true,,788,436,3,3,33,0,0
1519295468081,121,2 /GTSGIAG3,200,OK,Thread Group 1-3,text,true,,706,432,3,3,121,0,0
1519295468202,153,1 /GTSGIAG3,200,OK,Thread Group 1-3,text,true,,706,432,3,3,153,0,0
1519295468161,260,19 /,200,OK,Thread Group 1-5,text,true,,971,445,3,3,260,0,8
1519295468356,126,4 /GTSGIAG3,200,OK,Thread Group 1-3,text,true,,706,432,3,3,126,0,0
1519295468422,251,18 /,200,OK,Thread Group 1-5,text,true,,971,445,3,3,251,0,0
1519295468484,195,6 /ocsp,200,OK,Thread Group 1-3,text,true,,706,434,3,3,195,0,62
1519295468679,144,5 /ocsp,200,OK,Thread Group 1-3,text,true,,706,434,3,3,144,0,0
1519295468674,176,15 /,200,OK,Thread Group 1-5,text,true,,2337,434,3,3,175,0,89
1519295467809,1048,27 /,200,OK,Thread Group 1-4,text,true,,23799,706,3,3,248,0,129
1519295467809,1048,27 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,23799,706,3,3,248,0,129
1519295468858,65,29 /,200,OK,Thread Group 1-4,text,true,,788,436,3,3,65,0,31
1519295468924,34,28 /,200,OK,Thread Group 1-4,text,true,,788,436,3,3,34,0,0
1519295468857,99,29 /,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,1576,872,3,3,99,3,31
1519295468824,141,7 /GTSGIAG3,200,OK,Thread Group 1-3,text,true,,706,432,2,2,141,0,0
1519295468852,174,12 /,200,OK,Thread Group 1-5,text,true,,2337,434,2,2,173,0,85
1519295469026,29,21 /,200,OK,Thread Group 1-5,text,true,,318,439,2,2,29,0,0
1519295469056,29,22 /,200,OK,Thread Group 1-5,text,true,,318,439,2,2,29,0,0
1519295469086,33,23 /,200,OK,Thread Group 1-5,text,true,,788,436,2,2,33,0,0
1519295468965,338,8 /,200,OK,Thread Group 1-3,text,true,,860,437,2,2,337,0,159
1519295469120,387,24 /,200,OK,Thread Group 1-5,text,true,,860,438,2,2,387,0,182
1519295469303,1193,9 /click,200,OK,Thread Group 1-3,text,true,,45409,1916,2,2,375,0,205
1519295470497,175,10 /,200,OK,Thread Group 1-3,text,true,,2267,428,2,2,174,0,85
1519295470672,60,11 /,200,OK,Thread Group 1-3,text,true,,318,437,2,2,60,0,29
1519295470733,32,13 /,200,OK,Thread Group 1-3,text,true,,788,436,2,2,32,0,0
1519295470765,30,14 /,200,OK,Thread Group 1-3,text,true,,318,437,2,2,30,0,0
1519295470796,62,16 /,200,OK,Thread Group 1-3,text,true,,788,438,2,2,62,0,31
1519295470859,11,17 /,200,OK,Thread Group 1-3,text,true,,912,448,2,2,11,0,4
1519295470871,30,20 /,200,OK,Thread Group 1-3,text,true,,788,436,2,2,30,0,0
1519295470917,260,19 /,200,OK,Thread Group 1-3,text,true,,971,445,2,2,260,0,8
1519295471178,275,18 /,200,OK,Thread Group 1-3,text,true,,971,445,2,2,275,0,0
1519295471453,171,15 /,200,OK,Thread Group 1-3,text,true,,2337,434,2,2,171,0,83
1519295471625,170,12 /,200,OK,Thread Group 1-3,text,true,,2337,434,2,2,170,0,84
1519295471796,34,21 /,200,OK,Thread Group 1-3,text,true,,318,439,2,2,34,0,0
1519295471830,36,22 /,200,OK,Thread Group 1-3,text,true,,318,439,2,2,36,0,0
1519295471867,30,23 /,200,OK,Thread Group 1-3,text,true,,788,436,2,2,30,0,0
1519295471909,364,24 /,200,OK,Thread Group 1-3,text,true,,860,438,2,2,364,0,156
1519295469508,3060,25 /,200,OK,Thread Group 1-5,text,true,,1772,431,2,2,3060,0,3028
1519295472568,607,26 /,200,OK,Thread Group 1-5,text,true,,1772,431,2,2,607,0,31
1519295465340,7810,3 /GTSGIAG3,200,"Number of samples in transaction : 26, number of failing samples : 0",Thread Group 1-5,,true,,69833,12814,2,2,6999,24,3970
1519295473175,1704,27 /,200,OK,Thread Group 1-5,text,true,,23795,706,2,2,327,0,122
1519295473175,1704,27 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,23795,706,2,2,327,0,122
1519295474880,70,29 /,200,OK,Thread Group 1-5,text,true,,788,436,2,2,70,0,35
1519295474951,36,28 /,200,OK,Thread Group 1-5,text,true,,788,436,2,2,35,0,0
1519295474879,106,29 /,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,1576,872,2,2,105,2,35
1519295472274,3071,25 /,200,OK,Thread Group 1-3,text,true,,1772,431,1,1,3071,0,3035
1519295475346,59,26 /,200,OK,Thread Group 1-3,text,true,,1772,431,1,1,59,0,28
1519295467889,7471,3 /GTSGIAG3,200,"Number of samples in transaction : 26, number of failing samples : 0",Thread Group 1-3,,true,,69834,12813,1,1,6651,50,4018
1519295475410,1290,27 /,200,OK,Thread Group 1-3,text,true,,23800,706,1,1,218,0,113
1519295475410,1290,27 /,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,23800,706,1,1,218,0,113
1519295476701,63,29 /,200,OK,Thread Group 1-3,text,true,,788,436,1,1,63,0,32
1519295476764,32,28 /,200,OK,Thread Group 1-3,text,true,,788,436,1,1,32,0,0
1519295476700,95,29 /,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,1576,872,1,1,95,1,32
